0,2730,79,6,270,14,1353,228,229,135,1883,1,1
0,2655,82,8,384,104,607,232,225,126,1634,1,1
0,2644,46,14,319,93,518,224,209,116,1624,1,1
0,2998,252,12,553,89,5940,193,248,193,3271,1,1
0,2854,28,8,446,99,2791,217,223,141,2912,1,1
0,2809,63,8,458,36,2251,228,223,128,2486,1,1
0,2633,94,19,258,82,454,246,208,84,1651,1,1
0,2588,152,10,182,47,277,233,240,138,1654,1,1
0,2811,84,10,433,38,2250,234,224,121,2506,1,1
0,2926,208,15,300,20,5633,208,253,176,3446,1,1
0,2839,71,14,488,66,2370,235,213,107,2616,1,1
0,2689,179,11,210,2,932,225,247,153,1851,1,1
0,3015,66,19,335,22,3777,235,199,88,4847,1,1
0,2995,62,14,362,5,3836,231,211,109,4795,1,1
0,2938,159,7,285,22,4891,228,242,146,2656,1,1
0,2929,130,8,150,17,4651,233,236,135,2590,1,1
0,2851,107,11,458,78,2402,238,227,119,2698,1,1
0,2949,122,14,379,28,5131,242,229,113,2714,1,1
0,2596,33,14,335,66,150,216,209,125,1321,1,1
0,2939,45,8,306,26,4602,223,222,134,4080,1,1
0,2805,44,17,170,32,1902,222,200,108,2436,1,1
1,3074,52,9,42,4,3105,225,221,130,5353,1,1
0,2932,54,16,283,119,3578,228,203,104,2418,1,1
1,2868,29,20,95,33,3369,209,192,112,2468,1,1
0,2864,128,8,451,63,2741,234,235,133,2713,1,1
0,2946,352,14,170,35,4298,195,216,158,2352,1,1
1,3021,25,12,564,21,3847,213,213,134,4662,1,1
0,3018,49,14,631,22,3936,225,208,114,4569,1,1
0,2863,193,6,390,62,2869,220,245,161,2577,1,1
0,2978,156,6,524,61,5532,228,241,147,2688,1,1
0,2945,63,12,324,110,3561,230,215,116,2278,1,1
0,2618,7,18,170,47,458,196,202,140,1866,1,1
0,2968,120,9,365,51,5386,236,232,127,2557,1,1
0,2734,93,5,277,16,1645,228,232,138,2445,1,1
0,2728,83,11,277,19,1587,236,220,114,2416,1,1
0,2762,190,5,30,-3,1972,220,244,159,2647,1,1
0,2922,270,5,120,9,4843,207,241,173,3582,1,1
0,2926,61,11,90,9,5123,229,218,121,2375,1,1
0,2962,346,6,518,45,5549,209,231,160,2514,1,1
0,2624,183,27,60,22,1195,215,245,145,2374,1,1
0,2917,107,5,210,33,3413,229,234,139,2125,1,1
0,2644,345,3,85,-4,509,214,235,159,1426,1,1
0,2645,45,4,134,-3,467,221,230,145,1368,1,1
1,3024,24,16,297,26,4116,210,204,127,4161,1,1
0,2651,40,14,242,4,641,220,208,119,1783,1,1
0,2936,231,7,285,30,5773,210,246,174,2571,1,1
1,2813,127,14,60,12,2845,243,230,112,2313,1,1
0,2617,344,19,30,6,1307,178,206,165,2506,1,1
0,2952,281,5,212,33,4824,206,240,173,2022,1,1
0,2968,286,17,283,41,4735,171,237,206,1992,1,1
0,2992,228,6,458,79,4439,211,246,172,1919,1,1
0,2976,124,9,277,39,4173,235,234,129,1891,1,1
0,2955,311,9,421,49,5660,196,234,177,2428,1,1
1,2821,72,20,90,20,2889,238,198,82,2247,1,1
0,2794,179,20,124,29,2629,224,247,147,2408,1,1
0,2661,266,4,67,4,631,210,241,169,1499,1,1
1,2793,119,17,30,-2,2810,247,222,97,2274,1,1
0,2976,315,19,319,58,4779,165,220,194,1917,1,1
1,2807,115,21,85,11,2876,251,214,81,2215,1,1
0,3109,87,13,446,16,3469,239,218,108,4669,1,1
1,3109,53,7,362,42,3774,224,224,134,4310,1,1
1,2792,109,19,67,8,2856,249,214,85,2208,1,1
1,2775,121,16,30,-3,2799,246,225,103,2244,1,1
1,3113,14,13,376,23,3684,207,213,141,4380,1,1
1,2919,341,9,467,3,4830,202,228,164,3187,1,1
1,2952,41,14,335,13,4604,221,208,119,3375,1,1
1,2764,91,15,42,7,2789,242,216,100,2216,1,1
1,2753,109,19,60,-3,2771,248,216,88,2213,1,1
1,2744,122,19,30,1,2742,248,222,94,2232,1,1
0,2954,156,10,301,79,4308,232,242,141,1657,1,1
0,2662,138,23,30,8,2173,248,225,93,2588,1,1
0,2988,69,14,228,3,4298,234,211,106,3596,1,1
0,2965,72,14,361,6,4509,235,212,105,3383,1,1
0,2663,118,21,30,11,2214,250,217,84,2546,1,1
0,2600,64,10,247,33,277,230,219,122,1195,1,1
1,2942,71,16,499,3,4656,236,208,99,3211,1,1
1,2718,90,18,30,-2,2719,244,209,87,2207,1,1
1,2695,168,19,30,-1,2608,231,244,135,2291,1,1
0,2669,31,3,342,17,696,219,233,151,1559,1,1
1,2753,103,20,108,24,2813,249,210,80,2123,1,1
1,2721,101,18,42,13,2730,247,213,88,2185,1,1
0,2610,135,6,272,13,323,230,237,141,1256,1,1
1,2706,137,18,60,-1,2714,245,230,106,2185,1,1
0,2709,323,24,127,59,2125,153,208,191,2563,1,1
0,2676,66,3,391,24,883,222,233,147,1745,1,1
1,3201,70,8,331,59,2908,229,225,129,5058,1,1
1,2688,120,7,30,3,2644,232,235,136,2227,1,1
1,2685,11,2,30,4,2617,217,234,155,2241,1,1
0,2714,329,25,127,45,2207,153,202,184,2479,1,1
1,2766,38,5,85,-3,1813,220,228,144,2800,1,1
0,2795,126,24,153,23,3259,252,215,76,1740,1,1
0,2740,332,27,175,70,2239,146,194,181,2432,1,1
0,3009,238,7,446,42,5071,207,246,177,1631,1,1
0,2964,84,19,124,32,4607,243,204,83,1434,1,1
0,2783,332,30,255,114,2180,138,188,181,2467,1,1
1,2781,56,9,190,5,1987,226,222,130,2630,1,1
1,2781,39,3,60,11,1871,220,232,149,2739,1,1
0,2593,7,8,85,-5,335,211,225,151,1279,1,1
1,3149,120,13,150,33,3438,242,229,114,4269,1,1
1,3044,345,5,342,20,4119,209,231,160,3538,1,1
1,2919,76,4,228,6,4914,225,232,143,2754,1,1
1,2786,52,11,182,10,2005,226,216,123,2609,1,1
1,2780,13,8,124,4,1959,212,223,148,2652,1,1
1,2780,350,9,95,4,1936,203,224,160,2674,1,1
1,2796,27,2,240,20,2071,218,234,153,2546,1,1
1,2790,54,10,180,14,2024,226,218,125,2588,1,1
0,2769,107,11,95,12,1663,238,227,119,2869,1,1
0,2719,48,7,361,33,1290,223,224,136,2177,1,1
0,2763,357,23,201,66,2728,177,192,147,2032,1,1
0,3011,73,9,659,7,4341,231,223,124,3215,1,1
1,2955,65,13,481,42,4590,232,214,112,2967,1,1
1,3149,135,7,67,7,3282,231,237,138,4310,1,1
0,2811,352,13,228,35,2145,198,218,158,2464,1,1
1,3205,60,5,570,63,2797,224,229,140,4817,1,1
0,2892,48,23,150,51,4337,222,183,85,1140,1,1
0,2922,293,14,283,6,5205,179,236,197,2218,1,1
0,2828,352,23,424,143,2556,174,194,154,2086,1,1
1,2972,348,10,402,7,4565,201,223,161,2880,1,1
0,2834,348,26,430,139,2647,163,188,157,2005,1,1
0,2810,42,14,300,64,1666,222,209,120,2620,1,1
1,2684,141,17,30,-1,1107,243,233,113,2047,1,1
0,2613,39,9,42,4,685,221,219,133,1626,1,1
0,2647,234,2,323,18,726,216,241,162,1299,1,1
0,2667,95,9,541,13,691,234,227,124,1293,1,1
0,2942,305,8,379,13,5232,198,236,177,2110,1,1
0,2971,340,15,85,18,4734,187,217,168,1131,1,1
0,2822,308,5,234,66,1758,205,237,171,2765,1,1
1,2661,60,11,30,-6,1045,229,216,119,1996,1,1
0,2687,338,10,437,34,792,198,226,167,1350,1,1
1,3103,85,8,524,-5,3805,232,227,128,3589,1,1
0,3034,50,22,531,16,4252,224,186,86,3131,1,1
1,2682,28,19,60,6,1110,209,194,115,2060,1,1
0,2876,343,22,532,181,2742,171,201,165,1894,1,1
0,2802,358,6,433,50,1718,210,228,156,2630,1,1
0,2958,39,25,351,134,4440,211,176,87,932,1,1
0,2890,20,16,430,182,2954,208,205,131,1723,1,1
1,2707,5,18,42,6,1242,195,203,143,2190,1,1
1,2706,9,21,108,14,1172,192,194,134,2123,1,1
1,2702,27,22,120,21,1149,205,188,111,2101,1,1
0,2686,29,23,95,36,1082,205,184,106,2036,1,1
1,2733,44,13,30,-1,1350,222,210,120,2297,1,1
1,2724,349,15,67,4,1302,191,213,160,2252,1,1
0,2619,13,4,42,3,819,215,231,152,1691,1,1
1,3195,83,11,366,53,2952,235,221,116,4401,1,1
1,3139,106,6,531,13,3599,231,232,135,3690,1,1
0,2929,44,16,591,65,2698,222,204,112,1911,1,1
0,2849,293,22,120,44,2115,154,229,213,2646,1,1
1,2733,90,5,60,-1,1364,227,232,139,2315,1,1
0,2803,333,20,182,56,3721,170,210,177,1124,1,1
0,2931,4,12,579,215,3018,204,218,150,1621,1,1
0,2871,82,14,228,47,2385,238,215,105,2271,1,1
1,2737,99,13,30,-5,1406,241,221,108,2357,1,1
1,2730,135,1,60,-9,1383,220,238,155,2335,1,1
0,2653,332,13,190,43,900,190,224,173,1722,1,1
0,2655,21,13,741,45,630,211,212,135,1652,1,1
0,2659,332,13,201,43,930,190,224,173,1749,1,1
0,2871,92,32,218,97,4173,249,174,28,792,1,1
0,2988,217,7,446,72,5467,212,247,171,1437,1,1
0,2920,316,29,433,186,3511,133,202,203,1265,1,1
0,2718,63,17,242,78,1142,233,204,98,2082,1,1
0,2682,66,8,547,15,812,228,225,131,1702,1,1
0,2662,324,6,616,52,543,205,233,168,1765,1,1
0,3096,49,14,242,26,4180,225,208,114,2984,1,1
0,2975,38,11,633,245,3282,220,216,129,1381,1,1
0,2653,93,12,511,43,424,239,222,111,1833,1,1
0,2876,314,26,295,121,3746,142,210,203,1074,1,1
0,2969,35,4,531,99,2930,219,231,148,1679,1,1
0,2662,119,10,531,52,481,237,232,125,1841,1,1
0,2919,108,7,85,3,5022,232,232,133,1841,1,1
1,2738,270,12,30,7,1506,188,244,195,2461,1,1
0,2673,27,23,30,11,1113,204,183,106,1800,1,1
0,2696,276,11,120,29,1167,190,242,192,1776,1,1
0,2694,56,14,480,27,866,228,211,113,1782,1,1
0,3024,56,17,67,6,4397,229,203,101,2584,1,1
0,2986,174,18,234,17,4805,228,246,142,644,1,1
0,2860,332,5,485,105,1964,209,234,163,2905,1,1
0,2690,40,11,495,-20,800,221,215,127,1820,1,1
0,2987,169,17,390,43,4629,230,245,139,547,1,1
0,2787,96,17,218,32,1767,245,214,93,2718,1,1
0,2934,299,25,418,171,3736,141,221,216,1044,1,1
0,2712,304,7,190,45,1146,201,237,175,1862,1,1
0,2954,160,13,390,51,3012,233,242,137,1608,1,1
1,2750,68,7,30,1,1676,227,226,133,2631,1,1
0,3044,57,16,108,-5,4295,229,206,105,2589,1,1
1,2719,52,10,371,8,812,226,218,125,1935,1,1
0,2764,76,7,323,32,1437,229,227,131,2372,1,1
0,3034,61,17,212,-9,4325,231,202,98,2491,1,1
0,2753,230,14,175,40,1398,197,252,190,2315,1,1
1,3109,26,7,30,-3,3947,217,225,144,2962,1,1
0,2936,100,13,300,20,4687,242,221,107,2012,1,1
0,2875,331,15,277,43,2506,184,221,176,2402,1,1
0,2878,273,20,134,61,4085,164,241,215,738,1,1
0,2856,66,14,371,36,2086,233,211,108,2905,1,1
0,2976,211,7,509,45,3599,215,247,168,1022,1,1
0,2747,9,6,150,22,1380,214,228,152,2182,1,1
1,2703,47,8,319,1,666,223,223,134,1813,1,1
0,3073,99,20,216,-12,4133,248,209,80,2624,1,1
0,2932,93,9,124,16,4860,235,226,123,342,1,1
0,2889,323,24,277,43,2605,152,208,191,2315,1,1
1,3146,85,9,192,33,3755,233,225,124,3099,1,1
0,2651,64,9,127,3,335,229,221,125,1559,1,1
0,2942,170,12,323,-45,4552,229,245,147,2051,1,1
0,2534,108,2,247,13,234,221,237,151,1395,1,1
0,2774,10,7,306,39,1691,213,227,151,2621,1,1
0,2916,228,12,67,7,4975,202,251,185,1507,1,1
0,2744,118,18,42,13,1531,248,221,95,2334,1,1
1,2711,171,6,108,9,845,224,243,153,1803,1,1
1,3021,68,8,201,26,4134,228,225,130,2493,1,1
0,3032,87,12,277,71,5328,238,219,109,671,1,1
0,2904,53,26,30,9,4975,224,176,71,256,1,1
0,2866,122,6,242,46,2335,230,235,138,2730,1,1
0,2539,24,6,120,-3,446,217,226,146,1208,1,1
1,2895,357,13,60,10,4236,198,215,154,514,1,1
0,2903,146,10,443,42,2766,234,239,135,2219,1,1
1,3086,123,10,319,36,3684,237,233,127,2970,1,1
1,3083,45,5,256,49,3776,221,229,143,2850,1,1
0,2924,9,6,255,50,3095,213,227,152,1855,1,1
0,2740,56,15,162,10,1442,229,207,107,2151,1,1
1,3109,60,16,319,55,3599,231,206,103,3031,1,1
0,2935,7,16,67,22,4198,199,207,143,457,1,1
0,2914,104,4,391,41,2989,226,234,143,1995,1,1
0,2564,44,18,67,21,680,221,199,106,1052,1,1
0,3010,203,16,484,159,5519,211,253,173,760,1,1
0,2753,111,6,90,-3,1897,230,234,137,2791,1,1
1,2719,6,5,67,-3,1194,214,230,154,1848,1,1
1,2699,45,1,60,4,834,219,236,154,1510,1,1
0,2925,82,5,424,51,3066,227,231,138,1948,1,1
1,2821,102,13,242,60,2134,241,223,110,3013,1,1
0,2754,101,11,85,19,1588,239,225,115,2148,1,1
0,2674,344,7,234,-2,626,206,229,162,1116,1,1
1,3178,83,6,306,46,3209,228,230,137,3398,1,1
1,2826,76,13,234,55,2174,236,216,109,2970,1,1
0,2961,97,20,150,47,3636,248,206,77,1218,1,1
0,2939,88,7,342,57,3234,231,228,129,1812,1,1
0,2761,181,10,42,4,2117,223,247,156,3019,1,1
0,2764,148,6,175,20,1816,229,239,144,2307,1,1
0,2971,322,22,361,158,4671,160,213,190,258,1,1
1,2525,80,7,67,-8,706,229,228,133,916,1,1
1,2742,345,7,30,2,1597,206,229,161,2033,1,1
0,2695,15,7,285,1,819,214,225,148,1104,1,1
0,2993,346,10,300,16,4663,201,225,162,175,1,1
0,2931,30,14,391,50,3078,215,209,128,2093,1,1
0,2868,188,2,108,14,2616,219,240,157,2470,1,1
0,2976,252,3,212,95,5365,213,241,166,900,1,1
0,2926,67,12,324,45,3055,232,217,116,2093,1,1
1,2853,293,9,42,9,2755,195,238,183,2329,1,1
0,2719,126,11,277,-10,1092,239,233,123,1302,1,1
0,2624,109,14,127,14,911,244,223,105,655,1,1
0,2985,90,9,295,53,4375,234,226,123,1900,1,1
0,2909,77,10,120,6,4759,233,221,119,1499,1,1
0,2911,130,30,108,52,5485,252,207,60,811,1,1
0,2780,357,14,85,13,2335,197,213,153,2952,1,1
1,2997,315,5,30,1,4248,206,236,168,573,1,1
1,3152,65,9,120,13,2928,229,222,126,3526,1,1
0,2945,76,10,175,42,4542,233,220,118,1717,1,1
1,2821,63,14,30,-4,2496,232,211,108,2704,1,1
0,3002,166,4,258,22,4690,223,241,153,120,1,1
1,3030,81,14,85,22,4414,238,215,106,408,1,1
0,3041,125,13,323,76,3971,242,230,115,2308,1,1
0,2878,339,20,30,15,5493,175,208,170,872,1,1
0,2770,51,12,120,7,1528,226,214,120,1652,1,1
0,2733,89,15,582,20,1092,242,214,98,900,1,1
1,3159,62,15,150,20,2881,231,209,106,3518,1,1
1,3123,94,12,342,33,3544,238,222,113,2758,1,1
0,2673,69,14,240,56,1084,234,211,106,553,1,1
1,2787,99,9,30,2,1964,235,228,125,2136,1,1
0,2544,86,7,247,-16,1020,230,229,132,531,1,1
0,3162,55,10,190,23,2871,226,219,126,3501,1,1
0,2998,151,24,124,39,4140,242,231,105,2117,1,1
0,2972,37,7,90,16,4242,220,224,139,920,1,1
1,2859,113,5,42,-1,2881,230,234,138,2250,1,1
0,2851,43,17,255,37,2599,221,201,110,2771,1,1
0,2601,48,11,162,-18,1243,224,216,124,342,1,1
0,2814,5,9,201,48,1829,209,223,152,1884,1,1
0,3025,96,7,234,17,4437,232,229,129,726,1,1
0,2955,3,13,42,3,4224,201,214,149,2039,1,1
1,2869,325,15,120,13,2898,181,222,180,2310,1,1
1,3067,133,11,242,43,3491,237,235,127,2771,1,1
0,2905,248,3,95,11,4859,214,241,165,1490,1,1
0,3001,17,6,323,43,3929,215,228,150,1371,1,1
0,2712,72,12,391,88,1351,233,217,115,560,1,1
1,3050,72,10,124,26,3538,231,221,122,2719,1,1
0,2962,108,9,150,4,3840,236,230,125,1320,1,1
0,2762,357,9,658,1,1529,207,225,156,900,1,1
1,3041,144,12,60,4,3476,237,238,129,2781,1,1
0,2984,132,11,153,26,3967,238,234,124,1245,1,1
1,3090,131,14,124,46,3270,242,231,115,2986,1,1
1,3008,356,16,42,7,3719,192,209,153,2549,1,1
0,2900,66,17,42,6,5655,234,205,97,1116,1,1
0,3014,234,21,285,115,5432,180,253,205,834,1,1
1,2898,254,7,30,6,4919,204,245,179,1552,1,1
1,2898,114,3,60,4,4948,224,236,147,1533,1,1
0,2834,32,15,247,36,1897,216,207,124,1561,1,1
0,2780,96,5,582,21,1616,228,233,139,902,1,1
1,2896,276,7,30,5,4911,201,242,179,1575,1,1
1,2898,352,3,60,6,4941,214,233,158,1556,1,1
1,2838,322,14,85,22,2379,183,225,182,2252,1,1
0,2802,91,11,540,18,1699,237,223,115,1084,1,1
1,2902,342,3,67,4,4963,213,235,159,1560,1,1
0,2853,39,10,350,55,2109,221,219,132,1834,1,1
0,3025,194,15,342,112,5307,217,251,164,1396,1,1
0,2960,104,20,150,41,3479,249,211,82,1663,1,1
0,2932,113,15,85,19,3432,245,223,104,1734,1,1
1,2896,351,8,30,3,4803,206,227,159,1702,1,1
1,2905,353,8,42,-3,4979,206,226,158,1590,1,1
1,2921,258,20,108,8,5066,168,247,215,1539,1,1
1,3046,335,15,134,31,4530,185,218,172,1055,1,1
0,2752,68,11,418,65,1684,232,218,118,626,1,1
1,2904,9,13,30,5,4855,205,213,144,1687,1,1
0,2906,87,10,212,42,3070,236,223,118,2513,1,1
0,2756,81,10,420,5,1717,234,222,118,664,1,1
0,2666,63,14,212,19,1176,232,211,109,228,1,1
0,2654,78,11,272,7,1116,234,220,116,258,1,1
0,3131,318,13,618,85,5272,185,228,183,872,1,1
1,2913,321,16,95,14,4784,178,223,184,1771,1,1
1,2908,198,2,30,1,4954,218,240,158,1689,1,1
1,2910,266,4,42,2,4983,210,241,169,1673,1,1
0,2770,68,3,330,11,1820,222,234,148,808,1,1
1,2905,329,1,30,-3,4948,215,237,159,1714,1,1
1,2917,280,11,108,4,5037,191,241,190,1667,1,1
1,2924,270,10,134,11,5066,194,244,189,1652,1,1
0,2987,236,21,365,74,5302,178,253,207,1537,1,1
0,2999,347,13,150,21,4146,195,218,162,966,1,1
1,2878,290,12,218,55,2525,187,238,191,2244,1,1
1,2915,297,5,108,1,4736,205,238,172,1860,1,1
1,2918,310,11,124,10,5031,191,233,182,1693,1,1
1,2925,205,5,175,12,5090,217,244,164,1664,1,1
0,2942,5,11,60,3,3542,206,219,150,1745,1,1
1,2918,8,7,85,3,4731,212,226,152,1884,1,1
1,2931,267,16,242,18,5144,178,245,205,1664,1,1
0,2997,351,6,42,-2,3827,210,230,159,1302,1,1
1,2929,75,15,95,14,4696,237,212,103,1926,1,1
0,3174,350,13,700,66,5370,195,217,160,1050,1,1
0,3082,79,2,212,32,4669,222,234,148,816,1,1
0,2841,96,5,295,57,2174,228,233,139,1558,1,1
1,2928,294,6,216,21,5075,204,239,174,1744,1,1
1,2939,288,10,268,26,5134,193,239,186,1718,1,1
1,3103,356,12,134,10,3071,201,219,155,3237,1,1
1,3096,73,11,192,13,3187,233,218,115,3133,1,1
1,2917,50,11,30,2,4745,225,217,125,1939,1,1
1,2920,295,9,42,5,4833,195,238,182,1889,1,1
1,2935,32,12,162,26,4981,217,214,131,1812,1,1
1,3129,38,11,190,36,2802,220,216,129,3489,1,1
1,2929,302,16,85,14,4858,172,230,198,1899,1,1
1,2936,22,11,201,27,5006,213,216,138,1825,1,1
0,3004,273,14,301,93,5754,181,243,201,1237,1,1
0,3168,203,6,700,60,5459,217,246,164,1140,1,1
0,3130,110,12,421,51,5271,240,227,115,1172,1,1
0,2775,191,9,134,-11,2081,220,247,161,1140,1,1
0,2744,81,11,170,25,1702,235,219,114,642,1,1
0,2698,71,14,30,8,1554,235,211,104,564,1,1
1,2941,16,8,216,27,5002,214,224,147,1852,1,1
1,2942,350,9,242,33,5032,203,224,160,1838,1,1
0,3112,133,12,210,33,5128,239,234,122,999,1,1
1,2931,114,6,30,4,4701,232,233,135,2030,1,1
1,2948,1,15,277,39,5057,198,211,150,1852,1,1
0,3038,13,9,376,58,4524,211,221,146,641,1,1
1,2953,13,18,182,18,4964,199,199,133,1919,1,1
1,2954,344,16,242,19,5024,185,213,165,1892,1,1
1,2959,358,17,361,24,5143,192,207,151,1804,1,1
0,2980,66,15,175,-20,3896,233,209,104,1369,1,1
0,2749,169,4,30,-2,1895,222,241,154,828,1,1
1,2943,282,13,60,8,4841,184,241,196,2002,1,1
1,2969,2,17,330,34,5109,194,206,147,1847,1,1
0,3156,84,16,458,48,5416,241,211,95,1195,1,1
0,3060,95,22,454,136,4272,249,201,69,2359,1,1
1,2976,348,13,300,41,5076,194,217,161,1889,1,1
1,2948,79,15,120,24,5493,239,211,99,1608,1,1
1,2851,323,11,170,5,2910,191,228,177,2518,1,1
1,2937,325,4,30,1,4774,210,235,163,2084,1,1
0,3104,50,11,150,11,5205,225,215,123,882,1,1
0,2753,75,5,30,-1,2030,226,231,140,976,1,1
0,2666,132,12,42,1,1350,239,234,123,690,1,1
1,2955,26,8,124,5,4592,216,222,142,2205,1,1
1,2953,19,9,67,3,4651,214,222,144,2172,1,1
0,3129,44,13,722,65,3606,222,211,121,2896,1,1
1,2996,34,11,400,61,5155,219,216,132,1889,1,1
0,2859,125,18,127,28,2738,247,225,100,2173,1,1
1,2979,265,10,242,44,4973,194,245,190,2037,1,1
0,2955,86,9,258,41,3580,234,225,122,2142,1,1
1,2948,310,8,60,-1,4761,197,234,177,2188,1,1
0,3146,84,7,306,38,5464,231,227,129,1036,1,1
0,2683,98,18,67,14,1418,246,213,89,812,1,1
0,3159,346,12,642,102,3833,196,220,163,2779,1,1
1,2950,328,9,30,8,4729,198,230,171,2229,1,1
1,2953,323,9,60,8,4759,197,231,173,2215,1,1
0,2861,164,9,180,30,2863,228,243,147,2290,1,1
1,3165,343,13,649,72,3353,192,219,165,3158,1,1
1,2954,38,5,30,6,4666,220,228,144,2285,1,1
1,2952,280,4,30,4,4726,208,240,170,2255,1,1
1,2957,270,5,60,15,4756,206,242,174,2241,1,1
1,2957,255,3,90,12,4786,213,241,166,2227,1,1
1,3188,101,8,547,95,3022,233,230,129,3439,1,1
1,2955,27,8,42,-3,4604,217,223,142,2341,1,1
0,3111,98,8,90,3,5369,234,228,126,808,1,1
1,2953,270,1,42,2,4722,216,238,160,2308,1,1
0,3121,316,16,127,20,5219,176,225,188,577,1,1
0,2855,54,19,180,45,2635,227,196,94,1765,1,1
0,2746,43,16,60,-1,1753,221,204,113,1008,1,1
0,3124,109,11,218,16,5498,240,227,116,902,1,1
1,2963,300,8,201,21,4867,199,237,178,2249,1,1
1,3112,338,8,95,5,5346,202,228,165,664,1,1
0,2926,18,10,242,41,3336,212,219,143,2648,1,1
0,2811,114,8,330,44,2345,235,232,129,1400,1,1
0,2656,72,15,182,21,1180,236,209,101,1006,1,1
1,3064,117,20,134,49,4812,250,218,87,277,1,1
1,3014,326,9,30,5,4635,198,230,172,541,1,1
0,2917,317,12,108,10,3522,188,230,181,2435,1,1
1,3031,234,11,295,94,5883,202,250,185,1774,1,1
0,3138,313,13,216,31,5347,186,230,184,553,1,1
0,3098,112,9,272,33,4990,235,231,127,120,1,1
1,3032,349,10,127,21,4635,202,224,160,612,1,1
1,2982,10,18,30,7,4562,197,200,136,2538,1,1
1,3032,339,14,95,23,4710,189,219,169,518,1,1
0,2896,72,16,319,44,3294,236,208,98,2726,1,1
0,2795,144,11,258,16,2280,236,238,132,1471,1,1
1,2955,141,10,124,9,5251,236,237,131,2147,1,1
1,3132,48,7,324,25,5622,223,225,138,841,1,1
1,3241,202,12,277,50,3571,214,251,169,3204,1,1
1,3057,86,20,42,13,4290,244,203,79,2779,1,1
1,2977,95,10,309,18,4830,236,225,120,2447,1,1
0,2976,87,8,210,31,4012,232,227,127,1920,1,1
0,3160,209,10,295,60,5301,213,249,171,277,1,1
0,2954,45,9,67,9,3925,223,220,132,2071,1,1
0,2780,352,2,30,1,2070,216,236,157,1451,1,1
1,2943,169,1,60,-2,5460,220,239,156,2147,1,1
1,3099,290,21,604,160,6120,156,232,214,1533,1,1
0,2895,327,15,212,55,3140,182,222,179,2313,1,1
0,2595,37,18,218,51,930,216,197,110,1357,1,1
1,2951,112,7,60,9,5280,232,233,133,2259,1,1
1,3005,259,16,324,60,5790,179,247,206,1864,1,1
1,3035,352,7,42,2,4744,208,229,158,789,1,1
1,3113,77,16,30,10,4141,239,208,95,2987,1,1
1,3083,357,20,127,39,4411,184,199,149,2843,1,1
1,3049,268,18,537,112,6001,172,244,210,1660,1,1
1,3144,62,4,313,44,5431,223,232,145,376,1,1
0,3049,241,2,469,29,4578,214,241,164,1273,1,1
1,3170,14,12,524,63,5752,208,214,141,808,1,1
1,3054,63,5,323,30,4696,225,229,139,1071,1,1
1,3052,311,14,85,11,4849,182,230,187,816,1,1
0,2977,346,10,210,29,4012,200,223,162,2143,1,1
0,2827,71,19,124,25,2586,237,201,88,1894,1,1
0,2801,8,15,108,19,2018,202,209,143,1584,1,1
0,2653,89,20,417,109,1095,245,204,79,1465,1,1
1,3185,169,8,42,-2,3724,226,244,151,3308,1,1
1,3105,350,7,90,12,5245,208,228,159,285,1,1
1,2922,103,18,182,47,3726,247,214,89,2624,1,1
1,2979,87,5,120,25,5134,227,232,140,2490,1,1
1,3167,15,7,408,29,5600,214,226,149,541,1,1
0,2898,196,6,350,65,3013,219,245,162,2252,1,1
0,3157,240,11,830,50,6131,198,250,188,1245,1,1
0,2814,355,13,95,18,2359,199,218,156,1848,1,1
1,3221,135,2,371,30,3284,222,238,151,3693,1,1
1,3073,78,8,330,38,4870,231,226,128,1092,1,1
0,3013,77,25,277,46,4841,242,186,60,2755,1,1
0,2959,239,8,30,1,5352,205,247,180,2353,1,1
0,2978,261,17,277,16,5803,177,247,207,1921,1,1
0,2876,116,9,162,28,2862,236,231,126,2334,1,1
0,3166,230,7,771,22,6155,209,247,175,1167,1,1
0,2763,83,14,430,13,1652,239,215,104,1727,1,1
0,2965,352,3,180,3,5718,214,233,158,2023,1,1
1,3025,62,16,484,58,4821,232,205,101,1398,1,1
0,2683,89,13,190,13,1194,240,218,106,1790,1,1
0,2865,180,11,95,12,2876,224,247,154,2483,1,1
0,2980,59,8,212,13,4688,227,223,130,1682,1,1
0,2861,159,7,124,11,2967,228,242,146,2588,1,1
0,2679,66,11,108,9,1235,231,217,117,1879,1,1
0,3137,247,7,702,130,6238,205,246,179,1437,1,1
0,2970,73,13,150,3,4710,235,213,107,1733,1,1
1,2986,295,10,190,9,5819,193,238,185,1950,1,1
0,2717,72,12,85,9,1437,233,217,114,1982,1,1
1,3157,146,5,216,12,5758,227,239,146,811,1,1
1,2978,315,6,67,-2,5374,205,235,170,2458,1,1
1,3105,341,14,127,10,5434,191,219,167,1129,1,1
0,3109,261,12,659,102,6110,189,246,195,1524,1,1
1,3107,293,5,182,12,5568,205,239,173,1132,1,1
0,2668,64,13,162,-24,1170,232,213,111,2185,1,1
1,3114,283,6,240,19,5584,202,240,177,1199,1,1
1,3001,57,18,180,28,4673,229,200,97,1864,1,1
0,3008,117,3,30,2,5128,225,236,146,2644,1,1
1,3118,176,13,426,23,5302,226,247,150,1429,1,1
0,3020,20,18,300,78,3893,204,198,126,2590,1,1
0,2946,309,23,210,74,2960,151,218,204,2536,1,1
0,2893,127,9,175,20,2108,236,234,128,2496,1,1
